date,root,close,volume
2024-12-12,NQ,21651.25,510307
2024-12-13,NQ,21795.75,639403
2024-12-16,NQ,22110.25,482433
2024-12-17,NQ,22014.75,277298
2024-12-18,NQ,21218.75,209588
2024-12-19,NQ,21112.75,124728
2024-12-20,NQ,20947.98046875,864714
2024-12-23,NQ,21753.25,508598
2024-12-24,NQ,22028.5,261201
2024-12-26,NQ,22008.0,407116
2024-12-27,NQ,21698.5,572604
2024-12-30,NQ,21416.25,530975
2024-12-31,NQ,21226.5,477280
2025-01-02,NQ,21167.5,664742
2025-01-03,NQ,21516.5,488243
2025-01-06,NQ,21744.5,574300
2025-01-07,NQ,21359.75,645144
2025-01-08,NQ,21360.75,637114
2025-01-09,NQ,21301.5,77170
2025-01-10,NQ,21016.0,703964
2025-01-13,NQ,20947.25,617059
2025-01-14,NQ,20919.5,676188
2025-01-15,NQ,21400.25,551806
2025-01-16,NQ,21249.75,598631
2025-01-17,NQ,21594.75,594110
2025-01-21,NQ,21709.5,662316
2025-01-22,NQ,22000.5,508606
2025-01-23,NQ,22038.25,476286
2025-01-24,NQ,21911.25,522901
2025-01-27,NQ,21258.5,1056136
2025-01-28,NQ,21581.75,663336
2025-01-29,NQ,21523.25,629631
2025-01-30,NQ,21624.75,618073
2025-01-31,NQ,21589.25,655811
2025-02-03,NQ,21405.0,728140
2025-02-04,NQ,21670.25,497143
2025-02-05,NQ,21763.0,497655
2025-02-06,NQ,21871.75,438729
2025-02-07,NQ,21590.75,598869
2025-02-10,NQ,21846.5,391625
2025-02-11,NQ,21786.75,423200
2025-02-12,NQ,21804.75,545408
2025-02-13,NQ,22113.25,536739
2025-02-14,NQ,22196.25,433212
2025-02-18,NQ,22232.25,567203
2025-02-19,NQ,22250.5,496442
2025-02-20,NQ,22141.75,563585
2025-02-21,NQ,21679.25,708349
2025-02-24,NQ,21420.25,670634
2025-02-25,NQ,21149.0,805678
2025-02-26,NQ,21187.0,646236
2025-02-27,NQ,20605.75,854180
2025-02-28,NQ,20919.5,845890
2025-03-03,NQ,20468.25,833041
2025-03-04,NQ,20399.0,958071
2025-03-05,NQ,20665.0,783638
2025-03-06,NQ,20089.25,763150
2025-03-07,NQ,20229.75,763257
2025-03-10,NQ,19452.75,798366
2025-03-11,NQ,19399.0,857876
2025-03-12,NQ,19618.5,702688
2025-03-13,NQ,19249.0,761160
2025-03-14,NQ,19712.0,742663
2025-03-17,NQ,19831.75,584953
2025-03-18,NQ,19496.75,360195
2025-03-19,NQ,19746.75,210518
2025-03-20,NQ,19678.5,116159
2025-03-21,NQ,19450.810546875,605235
2025-03-24,NQ,20374.25,555043
2025-03-25,NQ,20488.5,470886
2025-03-26,NQ,20116.5,620685
2025-03-27,NQ,19990.25,634738
2025-03-28,NQ,19457.0,696397
2025-03-31,NQ,19439.5,842547
2025-04-01,NQ,19604.5,790964
2025-04-02,NQ,19758.0,835319
2025-04-03,NQ,18675.5,893793
2025-04-04,NQ,17539.0,1199851
2025-04-07,NQ,17563.25,1140389
2025-04-08,NQ,17243.75,956641
2025-04-09,NQ,19288.75,1086917
2025-04-10,NQ,18484.5,975104
2025-04-11,NQ,18807.5,667630
2025-04-14,NQ,18934.75,570510
2025-04-15,NQ,18960.25,525790
2025-04-16,NQ,18385.25,683175
2025-04-17,NQ,18380.75,629368
2025-04-21,NQ,17922.25,484750
2025-04-22,NQ,18385.0,619146
2025-04-23,NQ,18804.0,733977
2025-04-24,NQ,19322.0,599457
2025-04-25,NQ,19535.25,587589
2025-04-28,NQ,19528.0,514474
2025-04-29,NQ,19642.0,565539
2025-04-30,NQ,19658.5,713642
2025-05-01,NQ,19870.75,588901
2025-05-02,NQ,20195.25,517806
2025-05-05,NQ,20055.5,418875
2025-05-06,NQ,19876.5,514526
2025-05-07,NQ,19961.0,597360
2025-05-08,NQ,20148.0,567597
2025-05-09,NQ,20136.75,453686
2025-05-12,NQ,20948.75,638564
2025-05-13,NQ,21278.0,526706
2025-05-14,NQ,21392.5,513593
2025-05-15,NQ,21400.25,542990
2025-05-16,NQ,21506.0,419242
2025-05-19,NQ,21527.0,520282
2025-05-20,NQ,21447.25,437865
2025-05-21,NQ,21156.75,605668
2025-05-22,NQ,21178.25,512634
2025-05-23,NQ,20975.0,528055
2025-05-27,NQ,21460.5,531358
2025-05-28,NQ,21379.75,421653
2025-05-29,NQ,21408.5,563888
2025-05-30,NQ,21376.75,551092
2025-06-02,NQ,21534.5,434593
2025-06-03,NQ,21706.0,427859
2025-06-04,NQ,21766.5,403012
2025-06-05,NQ,21582.25,0
2025-06-06,NQ,21789.5,466591
2025-06-09,NQ,21821.5,354827
2025-06-10,NQ,21962.5,439539
2025-06-11,NQ,21887.5,523556
2025-06-12,NQ,21932.5,397839
2025-06-13,NQ,21644.25,556189
2025-06-16,NQ,21941.5,336301
2025-06-17,NQ,21730.5,173026
2025-06-18,NQ,21720.25,0
2025-06-20,NQ,21889.890625,649884
2025-06-23,NQ,22073.5,549766
2025-06-24,NQ,22412.75,447975
2025-06-25,NQ,22461.0,397611
2025-06-26,NQ,22669.25,422397
2025-06-27,NQ,22751.5,487835
2025-06-30,NQ,22893.25,434250
2025-07-01,NQ,22692.75,495079
2025-07-02,NQ,22843.0,408882
2025-07-03,NQ,23062.5,0
2025-07-04,NQ,22906.75,0
2025-07-07,NQ,22884.75,537930
2025-07-08,NQ,22896.75,420913
2025-07-09,NQ,23052.75,450523
2025-07-10,NQ,23013.25,391782
2025-07-11,NQ,22959.0,461057
2025-07-14,NQ,23035.5,414465
2025-07-15,NQ,23056.75,524056
2025-07-16,NQ,23076.5,548602
2025-07-17,NQ,23251.0,445290
2025-07-18,NQ,23224.25,450704
2025-07-21,NQ,23342.0,398833
2025-07-22,NQ,23226.25,537829
2025-07-23,NQ,23310.75,512963
2025-07-24,NQ,23377.5,435559
2025-07-25,NQ,23421.25,395469
2025-07-28,NQ,23491.25,424393
2025-07-29,NQ,23452.0,538169
2025-07-30,NQ,23480.5,538732
2025-07-31,NQ,23365.0,739642
2025-08-01,NQ,22883.75,803558
2025-08-04,NQ,23296.5,472671
2025-08-05,NQ,23132.0,542676
2025-08-06,NQ,23422.75,527514
2025-08-07,NQ,23496.25,561716
2025-08-08,NQ,23713.75,454190
2025-08-11,NQ,23637.5,443981
2025-08-12,NQ,23938.0,488577
2025-08-13,NQ,23946.5,453506
2025-08-14,NQ,23930.5,492051
2025-08-15,NQ,23804.0,441888
2025-08-18,NQ,23797.75,399622
2025-08-19,NQ,23469.5,557582
2025-08-20,NQ,23324.0,713574
2025-08-21,NQ,23219.75,525924
2025-08-22,NQ,23569.75,490867
2025-08-25,NQ,23498.25,399485
2025-08-26,NQ,23591.5,443746
2025-08-27,NQ,23628.75,436560
2025-08-28,NQ,23769.0,486265
2025-08-29,NQ,23461.75,0
2025-09-02,NQ,23275.0,744115
2025-09-03,NQ,23448.75,563651
2025-09-04,NQ,23668.0,484986
2025-09-05,NQ,23684.0,674088
2025-09-08,NQ,23799.75,457632
2025-09-09,NQ,23874.0,473187
2025-09-10,NQ,23877.75,521709
2025-09-11,NQ,24017.75,445071
2025-09-12,NQ,24113.25,425565
2025-09-15,NQ,24309.25,366064
2025-09-16,NQ,24284.0,211077
2025-09-17,NQ,24222.5,171533
2025-09-18,NQ,24460.25,106669
2025-09-19,NQ,24568.0703125,505600
2025-09-22,NQ,25003.0,481197
2025-09-23,NQ,24827.25,564182
2025-09-24,NQ,24739.25,530441
2025-09-25,NQ,24629.25,710112
2025-09-26,NQ,24726.75,548790
2025-09-29,NQ,24837.75,508361
2025-09-30,NQ,24901.75,513254
2025-10-01,NQ,25017.5,474674
2025-10-02,NQ,25110.0,460294
2025-10-03,NQ,24992.0,490721
2025-10-06,NQ,25184.75,414908
2025-10-07,NQ,25039.25,539431
2025-10-08,NQ,25331.0,451309
2025-10-09,NQ,25289.25,500933
2025-10-10,NQ,24397.0,934374
2025-10-13,NQ,24922.25,934374
2025-10-14,NQ,24762.5,729059
2025-10-15,NQ,24924.5,637036
2025-10-16,NQ,24831.25,738759
2025-10-17,NQ,24986.5,743681
2025-10-20,NQ,25305.25,437206
2025-10-21,NQ,25294.75,441490
2025-10-22,NQ,25039.25,695128
2025-10-23,NQ,25254.0,527352
2025-10-24,NQ,25509.25,467727
2025-10-27,NQ,25963.75,435230
2025-10-28,NQ,26163.5,452121
2025-10-29,NQ,26262.5,557797
2025-10-30,NQ,25882.75,665782
2025-10-31,NQ,26004.0,597984
2025-11-03,NQ,26103.25,0
2025-11-04,NQ,25575.25,669483
2025-11-05,NQ,25746.25,618171
2025-11-06,NQ,25244.25,754444
2025-11-07,NQ,25166.25,765092
2025-11-10,NQ,25714.5,626203
2025-11-11,NQ,25640.75,537967
2025-11-12,NQ,25623.75,606259
2025-11-13,NQ,25094.75,775125
2025-11-14,NQ,25094.0,862322
2025-11-17,NQ,24879.0,738978
2025-11-18,NQ,24595.75,871074
2025-11-19,NQ,24721.75,770449
2025-11-20,NQ,24131.5,995836
2025-11-21,NQ,24305.5,918728
2025-11-24,NQ,24948.25,604148
2025-11-25,NQ,25085.5,629575
2025-11-26,NQ,25302.25,522196
2025-11-28,NQ,25482.0,199445
2025-12-01,NQ,25391.25,574734
2025-12-02,NQ,25606.0,561951
2025-12-03,NQ,25657.5,494194
2025-12-04,NQ,25622.75,509526
2025-12-05,NQ,25732.0,498264
2025-12-08,NQ,25664.0,473150
2025-12-09,NQ,25699.75,407387
2025-12-10,NQ,25798.0,556710
2025-12-11,NQ,25713.5,637723
2025-12-12,NQ,25213.5,760749
2025-12-15,NQ,25093.25,448073
2025-12-16,NQ,25139.0,247876
2025-12-17,NQ,24668.75,139991
2025-12-18,NQ,25028.25,111598
2025-12-19,NQ,25132.7890625,502611
2025-12-22,NQ,25692.25,367322
2025-12-23,NQ,25812.25,336346
2025-12-24,NQ,25880.5,163037
2025-12-26,NQ,25863.25,240485
2025-12-29,NQ,25739.75,347055
2025-12-30,NQ,25675.25,300558
2025-12-31,NQ,25456.75,329352
2026-01-02,NQ,25385.25,554838
2026-01-05,NQ,25577.75,461305
2026-01-06,NQ,25822.0,445573
2026-01-07,NQ,25838.75,477861
2026-01-08,NQ,25687.5,510805
2026-01-09,NQ,25938.25,509669
2026-01-12,NQ,25956.75,452996
2026-01-13,NQ,25906.0,560438
2026-01-14,NQ,25631.0,647871
2026-01-15,NQ,25705.75,591058
2026-01-16,NQ,25689.0,490573
2026-01-20,NQ,25129.25,864568
2026-01-21,NQ,25471.0,810753
2026-01-22,NQ,25658.25,533607
2026-01-23,NQ,25738.25,504901
2026-01-26,NQ,25848.5,450290
2026-01-27,NQ,26073.0,429460
2026-01-28,NQ,26156.25,511937
2026-01-29,NQ,25999.25,699097
2026-01-30,NQ,25670.0,712197
2026-02-02,NQ,25850.0,578865
2026-02-03,NQ,25452.0,696150
2026-02-04,NQ,24999.25,742646
2026-02-05,NQ,24651.0,774469
2026-02-06,NQ,25163.25,653956
2026-02-09,NQ,25354.0,492306
2026-02-10,NQ,25218.25,477554
2026-02-11,NQ,25288.5,531730
2026-02-12,NQ,24768.0,668338
2026-02-13,NQ,24803.25,688226
2026-02-17,NQ,24767.75,752646
2026-02-18,NQ,24956.0,540796
2026-02-19,NQ,24858.75,515038
2026-02-20,NQ,25067.5,615358
2026-02-23,NQ,24762.75,594568
2026-02-24,NQ,25028.75,520239
2026-02-25,NQ,25382.0,417621
2026-02-26,NQ,25081.0,605581
2026-02-27,NQ,25004.75,561211
2026-03-02,NQ,25025.25,627650
2026-03-03,NQ,24755.75,719421
2026-03-04,NQ,25128.25,603596
2026-03-05,NQ,25049.5,683962
2026-03-06,NQ,24670.25,645082
2026-03-09,NQ,24991.0,708630
2026-03-10,NQ,24982.5,564644
2026-03-11,NQ,24983.5,476593
2026-03-12,NQ,24560.0,565145
2026-03-13,NQ,24394.25,609146
2026-03-16,NQ,24675.75,413547
2026-03-17,NQ,24795.5,204810
2026-03-18,NQ,24434.5,126918
2026-03-19,NQ,24364.0,69553
2026-03-20,NQ,24291.779296875,611673
2026-03-23,NQ,24408.25,683625
2026-03-24,NQ,24213.75,544209
2026-03-25,NQ,24367.75,525449
2026-03-26,NQ,23794.25,557306
2026-03-27,NQ,23328.5,559271
2026-03-30,NQ,23139.75,559453
2026-03-31,NQ,23915.0,755160
2026-04-01,NQ,24194.75,579693
2026-04-02,NQ,24218.0,576893
2026-04-06,NQ,24358.5,444473
2026-04-07,NQ,24371.0,575961
2026-04-08,NQ,25074.25,644388
2026-04-09,NQ,25251.5,514186
2026-04-10,NQ,25281.25,430719
2026-04-13,NQ,25543.5,507117
2026-04-14,NQ,25996.75,477724
2026-04-15,NQ,26365.5,521771
2026-04-16,NQ,26487.25,590117
2026-04-17,NQ,26825.5,599136
2026-04-20,NQ,26748.75,502901
2026-04-21,NQ,26634.75,610696
2026-04-22,NQ,27083.0,512026
2026-04-23,NQ,26934.0,644095
2026-04-24,NQ,27435.0,545525
2026-04-27,NQ,27440.5,444514
2026-04-28,NQ,27168.75,603738
2026-04-29,NQ,27325.25,516846
2026-04-30,NQ,27596.0,701348
2026-05-01,NQ,27835.75,509821
2026-05-04,NQ,27776.0,576727
2026-05-05,NQ,28136.0,458058
2026-05-06,NQ,28716.75,637911
2026-05-07,NQ,28682.25,657049
2026-05-08,NQ,29332.5,543817
2026-05-11,NQ,29424.0,558723
2026-05-12,NQ,29170.0,719824
2026-05-13,NQ,29479.25,570739
2026-05-14,NQ,29687.75,611771
2026-05-15,NQ,29231.75,750779
2026-05-18,NQ,29096.0,854443
2026-05-19,NQ,28924.25,717466
2026-05-20,NQ,29390.5,606377
2026-05-21,NQ,29447.25,612220
2026-05-22,NQ,29558.75,495134
2026-05-26,NQ,30073.5,668516
2026-05-27,NQ,30047.25,637375
2026-05-28,NQ,30307.0,564551
2026-05-29,NQ,30405.25,578992
2026-06-01,NQ,30566.25,568793
2026-06-02,NQ,30712.75,525212
2026-06-03,NQ,30633.25,638765
2026-06-04,NQ,30488.25,684303
2026-06-05,NQ,29026.5,1044741
2026-06-08,NQ,29454.75,846024
2026-06-09,NQ,29117.0,1082950
2026-06-10,NQ,28554.0,772662
2026-06-11,NQ,29464.75,738252
2026-06-12,NQ,29662.0,499151
2026-06-15,NQ,30559.25,344999
2026-06-16,NQ,29995.0,215042
2026-06-17,NQ,29687.5,92564
2026-06-18,NQ,30263.349609375,563315
2026-06-22,NQ,30653.5,644848
2026-06-23,NQ,29666.0,727043
2026-06-24,NQ,29514.25,682714
2026-06-25,NQ,29724.75,657543
2026-06-26,NQ,29368.25,582809
2026-06-29,NQ,30052.75,531640
2026-06-30,NQ,30523.5,482570
2026-07-01,NQ,30094.25,525442
2026-07-02,NQ,29556.0,651643
2026-07-06,NQ,29941.0,547644
2026-07-07,NQ,29391.5,587510
2026-07-08,NQ,29468.5,553586
2026-07-09,NQ,29937.0,472581
2026-07-10,NQ,30032.25,431679
2026-07-13,NQ,29475.75,516287
2026-07-14,NQ,29790.25,472860
2026-07-15,NQ,29693.25,504329
2026-07-16,NQ,29225.75,506282
2026-07-17,NQ,28773.25,635199
2026-07-20,NQ,28778.75,502826
2026-07-21,NQ,29316.0,457614
2026-07-22,NQ,29181.25,456902
2026-07-23,NQ,28620.75,667509
2026-07-24,NQ,28282.25,599439
2026-07-27,NQ,28190.0,596053
2026-07-28,NQ,27922.0,668434
2026-07-29,NQ,27342.0,815515
2026-07-30,NQ,28237.75,737532
2026-07-31,NQ,28404.25,679547
2026-08-03,NQ,28891.75,550089
2026-08-04,NQ,29863.5,643753
2026-08-05,NQ,29615.0,567073
2026-08-06,NQ,29488.25,556323
2026-08-07,NQ,29834.75,531146
2026-08-10,NQ,29737.0,394392
2026-08-11,NQ,29626.0,454357
2026-08-12,NQ,29853.25,412530
2026-08-13,NQ,30188.5,460408
2026-08-14,NQ,30141.75,405685
2026-08-17,NQ,30096.0,404828
2026-08-18,NQ,29586.0,577517
2026-08-19,NQ,29512.75,577168
2026-08-20,NQ,29300.5,559747
2026-08-21,NQ,29387.75,493893
2026-08-24,NQ,29105.75,536026
2026-08-25,NQ,29276.75,487191
2026-08-26,NQ,29289.5,456602
2026-08-27,NQ,29695.75,570995
2026-08-28,NQ,29491.75,583609
2026-08-31,NQ,29513.0,468460
2026-09-01,NQ,29125.5,556412
2026-09-02,NQ,29186.25,442250
2026-09-03,NQ,29524.75,539285
2026-09-04,NQ,29565.25,472983
2026-09-08,NQ,29538.75,613787
2026-09-09,NQ,29448.75,497007
2026-09-10,NQ,29135.25,568263
2026-09-11,NQ,29387.0,563849
2026-09-14,NQ,29152.25,511803
2026-09-15,NQ,28955.0,197428
2026-09-16,NQ,28963.5,167542
2026-09-17,NQ,29446.75,74615
2026-09-18,NQ,29917.25,495894
2021-09-20,ZN,133.84375,2727
2021-09-21,ZN,133.859375,1259839
2021-09-22,ZN,132.984375,1694167
2021-09-23,ZN,132.375,2148141
2021-09-24,ZN,132.015625,1813289
2021-09-27,ZN,131.796875,1856758
2021-09-28,ZN,131.46875,2477404
2021-09-29,ZN,131.46875,2067859
2021-09-30,ZN,131.609375,2058886
2021-10-01,ZN,132.171875,2027570
2021-10-04,ZN,132.078125,1471686
2021-10-05,ZN,131.734375,1485058
2021-10-06,ZN,131.71875,1715889
2021-10-07,ZN,131.390625,1404808
2021-10-08,ZN,131.140625,2286634
2021-10-11,ZN,130.84375,527137
2021-10-12,ZN,131.140625,1701981
2021-10-13,ZN,131.21875,2329391
2021-10-14,ZN,131.5,1591700
2021-10-15,ZN,130.96875,1579499
2021-10-18,ZN,130.765625,2074254
2021-10-19,ZN,130.5625,1437829
2021-10-20,ZN,130.640625,1709628
2021-10-21,ZN,130.1875,1769979
2021-10-22,ZN,130.34375,1938170
2021-10-25,ZN,130.5625,1252112
2021-10-26,ZN,130.609375,1273679
2021-10-27,ZN,131.171875,2427913
2021-10-28,ZN,130.75,2495837
2021-10-29,ZN,130.703125,2686126
2021-11-01,ZN,130.65625,1479047
2021-11-02,ZN,130.96875,1502792
2021-11-03,ZN,130.765625,1821995
2021-11-04,ZN,131.3125,1713598
2021-11-05,ZN,131.828125,2046414
2021-11-08,ZN,131.296875,1179373
2021-11-09,ZN,131.84375,1633463
2021-11-10,ZN,130.734375,2295387
2021-11-11,ZN,130.328125,525839
2021-11-12,ZN,130.53125,1363018
2021-11-15,ZN,130.296875,1183106
2021-11-16,ZN,130.171875,1407795
2021-11-17,ZN,130.453125,1289899
2021-11-18,ZN,130.578125,1363815
2021-11-19,ZN,130.875,2136578
2021-11-22,ZN,130.0,3135163
2021-11-23,ZN,129.78125,3340651
2021-11-24,ZN,129.828125,3184097
2021-11-26,ZN,131.171875,2089384
2021-11-29,ZN,131.046875,908346
2021-11-30,ZN,131.546875,231969
2021-12-01,ZN,131.640625,55985
2021-12-02,ZN,131.3125,30328
2021-12-03,ZN,132.125,21444
2021-12-06,ZN,131.34375,10647
2021-12-07,ZN,131.03125,7628
2021-12-08,ZN,130.921875,8456
2021-12-09,ZN,131.078125,7912
2021-12-10,ZN,131.09375,3295
2021-12-13,ZN,131.515625,4719
2021-12-14,ZN,131.296875,4976
2021-12-15,ZN,131.15625,4319
2021-12-16,ZN,131.765625,3297
2021-12-17,ZN,131.828125,1109
2021-12-20,ZN,131.828125,1598
2021-12-21,ZN,131.21875,1027368
2021-12-22,ZN,130.734375,760008
2021-12-23,ZN,130.546875,557414
2021-12-27,ZN,130.5625,471863
2021-12-28,ZN,130.609375,550228
2021-12-29,ZN,130.21875,971676
2021-12-30,ZN,130.40625,810924
2021-12-31,ZN,130.46875,759832
2022-01-03,ZN,129.4375,1428084
2022-01-04,ZN,129.28125,1703196
2022-01-05,ZN,128.84375,1696842
2022-01-06,ZN,128.53125,1793082
2022-01-07,ZN,128.296875,1964516
2022-01-10,ZN,128.140625,1564056
2022-01-11,ZN,128.390625,1676788
2022-01-12,ZN,128.578125,1518137
2022-01-13,ZN,128.71875,1330020
2022-01-14,ZN,128.1875,1628936
2022-01-18,ZN,127.375,2515636
2022-01-19,ZN,127.671875,1962013
2022-01-20,ZN,127.703125,1482619
2022-01-21,ZN,128.3125,2108462
2022-01-24,ZN,128.515625,2158245
2022-01-25,ZN,128.125,1738476
2022-01-26,ZN,127.515625,1963794
2022-01-27,ZN,127.65625,2216921
2022-01-28,ZN,127.953125,1887669
2022-01-31,ZN,127.96875,1853973
2022-02-01,ZN,127.875,1703462
2022-02-02,ZN,128.125,1358564
2022-02-03,ZN,127.640625,1654216
2022-02-04,ZN,126.765625,2145743
2022-02-07,ZN,126.90625,1278721
2022-02-08,ZN,126.578125,1564968
2022-02-09,ZN,126.75,1684111
2022-02-10,ZN,125.796875,3162240
2022-02-11,ZN,126.390625,3004129
2022-02-14,ZN,125.984375,2318254
2022-02-15,ZN,125.734375,1816955
2022-02-16,ZN,125.8125,1812339
2022-02-17,ZN,126.421875,2028872
2022-02-18,ZN,126.671875,1757647
2022-02-22,ZN,126.46875,4427866
2022-02-23,ZN,126.28125,3837304
2022-02-24,ZN,126.46875,3766786
2022-02-25,ZN,126.25,829641
2022-02-28,ZN,127.453125,142954
2022-03-01,ZN,128.71875,113466
2022-03-02,ZN,127.3125,47423
2022-03-03,ZN,127.5625,29591
2022-03-04,ZN,128.53125,17361
2022-03-07,ZN,128.078125,13565
2022-03-08,ZN,127.171875,8898
2022-03-09,ZN,126.59375,4903
2022-03-10,ZN,126.09375,7195
2022-03-11,ZN,126.015625,1262
2022-03-14,ZN,124.953125,2053
2022-03-15,ZN,124.8125,3928
2022-03-16,ZN,124.453125,3439
2022-03-17,ZN,124.515625,623
2022-03-18,ZN,124.8125,892
2022-03-21,ZN,123.4375,904
2022-03-22,ZN,122.921875,1600511
2022-03-23,ZN,123.140625,1632991
2022-03-24,ZN,122.921875,1435544
2022-03-25,ZN,121.546875,1825165
2022-03-28,ZN,121.703125,1775927
2022-03-29,ZN,122.328125,2067157
2022-03-30,ZN,122.625,1760127
2022-03-31,ZN,122.875,2192637
2022-04-01,ZN,122.234375,1923816
2022-04-04,ZN,122.09375,1216702
2022-04-05,ZN,120.921875,1769170
2022-04-06,ZN,120.6875,2146915
2022-04-07,ZN,120.546875,1743647
2022-04-08,ZN,120.125,1477697
2022-04-11,ZN,119.75,1441742
2022-04-12,ZN,120.5,2176907
2022-04-13,ZN,120.796875,1835432
2022-04-14,ZN,119.9375,1780161
2022-04-18,ZN,119.640625,889306
2022-04-19,ZN,119.109375,1602021
2022-04-20,ZN,119.5,1770234
2022-04-21,ZN,118.75,1597287
2022-04-22,ZN,118.9375,1541396
2022-04-25,ZN,119.609375,1800272
2022-04-26,ZN,120.046875,1562018
2022-04-27,ZN,119.796875,1599187
2022-04-28,ZN,119.359375,1938440
2022-04-29,ZN,119.15625,2139536
2022-05-02,ZN,118.34375,1282256
2022-05-03,ZN,118.515625,1389133
2022-05-04,ZN,119.15625,1775883
2022-05-05,ZN,118.0625,2047770
2022-05-06,ZN,117.796875,1750115
2022-05-09,ZN,118.1875,1713326
2022-05-10,ZN,118.78125,1812986
2022-05-11,ZN,119.265625,2222622
2022-05-12,ZN,120.0,1997731
2022-05-13,ZN,119.171875,1200488
2022-05-16,ZN,119.671875,1165327
2022-05-17,ZN,118.859375,1395521
2022-05-18,ZN,119.4375,1740614
2022-05-19,ZN,119.703125,2264358
2022-05-20,ZN,120.125,1496733
2022-05-23,ZN,119.578125,1634748
2022-05-24,ZN,120.375,3479511
2022-05-25,ZN,120.59375,3366992
2022-05-26,ZN,120.59375,1859472
2022-05-27,ZN,120.484375,644383
2022-05-31,ZN,119.84375,144727
2022-06-01,ZN,119.046875,54580
2022-06-02,ZN,119.28125,24637
2022-06-03,ZN,119.046875,16495
2022-06-06,ZN,118.453125,17276
2022-06-07,ZN,118.953125,7173
2022-06-08,ZN,118.609375,6252
2022-06-09,ZN,118.421875,3176
2022-06-10,ZN,117.3125,6902
2022-06-13,ZN,115.796875,7455
2022-06-14,ZN,114.96875,2242
2022-06-15,ZN,115.6875,3367
2022-06-16,ZN,116.34375,1857
2022-06-17,ZN,116.6875,720
2022-06-21,ZN,116.34375,1274461
2022-06-22,ZN,116.953125,1702409
2022-06-23,ZN,117.65625,2222245
2022-06-24,ZN,117.34375,1330462
2022-06-27,ZN,116.8125,1191859
2022-06-28,ZN,116.703125,1280037
2022-06-29,ZN,117.515625,1235032
2022-06-30,ZN,118.53125,1849397
2022-07-01,ZN,119.265625,1991276
2022-07-05,ZN,119.921875,1761880
2022-07-06,ZN,119.046875,1618742
2022-07-07,ZN,118.265625,1401151
2022-07-08,ZN,117.625,1354657
2022-07-11,ZN,118.375,1098384
2022-07-12,ZN,118.65625,1473376
2022-07-13,ZN,118.921875,2141891
2022-07-14,ZN,118.5,1657510
2022-07-15,ZN,118.640625,1206554
2022-07-18,ZN,118.46875,934835
2022-07-19,ZN,117.96875,1036276
2022-07-20,ZN,117.78125,1151592
2022-07-21,ZN,118.90625,1814052
2022-07-22,ZN,119.890625,1799046
2022-07-25,ZN,119.65625,1031506
2022-07-26,ZN,119.859375,1126477
2022-07-27,ZN,120.421875,1309166
2022-07-28,ZN,120.984375,1861248
2022-07-29,ZN,121.140625,1992752
2022-08-01,ZN,121.359375,1352861
2022-08-02,ZN,120.125,1984438
2022-08-03,ZN,120.09375,1860557
2022-08-04,ZN,120.734375,1335255
2022-08-05,ZN,119.375,1540474
2022-08-08,ZN,119.859375,973724
2022-08-09,ZN,119.484375,961364
2022-08-10,ZN,119.75,1694075
2022-08-11,ZN,119.09375,1468557
2022-08-12,ZN,119.265625,1105804
2022-08-15,ZN,119.703125,970926
2022-08-16,ZN,119.390625,967317
2022-08-17,ZN,118.765625,1254160
2022-08-18,ZN,118.84375,1155689
2022-08-19,ZN,118.109375,1173347
2022-08-22,ZN,117.71875,1321186
2022-08-23,ZN,117.625,1884881
2022-08-24,ZN,117.25,2864145
2022-08-25,ZN,117.78125,2847872
2022-08-26,ZN,117.578125,2032906
2022-08-29,ZN,117.03125,1033735
2022-08-30,ZN,117.0,517092
2022-08-31,ZN,116.875,143296
2022-09-01,ZN,115.984375,69501
2022-09-02,ZN,116.65625,39999
2022-09-06,ZN,115.609375,33570
2022-09-07,ZN,116.171875,13056
2022-09-08,ZN,115.96875,13342
2022-09-09,ZN,115.734375,4911
2022-09-12,ZN,115.59375,9642
2022-09-13,ZN,114.921875,10484
2022-09-14,ZN,114.953125,3772
2022-09-15,ZN,114.484375,4011
2022-09-16,ZN,114.75,4915
2022-09-19,ZN,114.359375,956
2022-09-20,ZN,113.84375,2478
2022-09-21,ZN,113.625,1791263
2022-09-22,ZN,112.75,2281428
2022-09-23,ZN,112.625,2155629
2022-09-26,ZN,111.359375,2126534
2022-09-27,ZN,110.890625,2340232
2022-09-28,ZN,112.859375,2908370
2022-09-29,ZN,112.453125,1953819
2022-09-30,ZN,112.0625,2037126
2022-10-03,ZN,113.203125,1869420
2022-10-04,ZN,113.5,1769493
2022-10-05,ZN,112.53125,1611470
2022-10-06,ZN,111.9375,1481654
2022-10-07,ZN,111.484375,1333196
2022-10-10,ZN,111.015625,472366
2022-10-11,ZN,111.140625,1640605
2022-10-12,ZN,111.484375,1395612
2022-10-13,ZN,111.015625,2273852
2022-10-14,ZN,110.59375,1731123
2022-10-17,ZN,110.703125,1042028
2022-10-18,ZN,110.90625,1330805
2022-10-19,ZN,110.0,1487367
2022-10-20,ZN,109.359375,1637008
2022-10-21,ZN,109.796875,2475242
2022-10-24,ZN,109.734375,1547877
2022-10-25,ZN,110.5625,1943598
2022-10-26,ZN,111.09375,1707764
2022-10-27,ZN,111.6875,2359431
2022-10-28,ZN,111.0,1799079
2022-10-31,ZN,110.59375,1866622
2022-11-01,ZN,110.578125,1837010
